UTC,Open,High,Low,Close,Volume
01.06.2025 22:00:00.000 UTC,24003.599,24019.199,23985.566,23991.755,0.02046
01.06.2025 23:00:00.000 UTC,23991.055,23991.399,23968.955,23986.277,0.01941
02.06.2025 00:00:00.000 UTC,23986.577,24019.299,23983.166,23997.588,0.06675
02.06.2025 01:00:00.000 UTC,23998.055,24011.588,23973.055,23978.577,0.08058
02.06.2025 02:00:00.000 UTC,23984.088,23993.077,23970.577,23973.066,0.06564
02.06.2025 03:00:00.000 UTC,23972.599,23974.699,23941.199,23943.566,0.05946
02.06.2025 04:00:00.000 UTC,23944.555,23970.577,23942.555,23969.599,0.03684
02.06.2025 05:00:00.000 UTC,23970.099,23979.577,23919.577,23937.566,0.05982
02.06.2025 06:00:00.000 UTC,23937.055,23938.655,23844.255,23855.255,0.25968
02.06.2025 07:00:00.000 UTC,23856.266,23989.299,23762.299,23833.777,0.89496
02.06.2025 08:00:00.000 UTC,23834.399,23939.777,23828.766,23918.277,0.6324
02.06.2025 09:00:00.000 UTC,23917.788,23922.788,23826.288,23863.288,0.50208
02.06.2025 10:00:00.000 UTC,23862.788,23895.399,23829.755,23894.899,0.39672
02.06.2025 11:00:00.000 UTC,23894.255,23944.766,23875.266,23916.777,0.36408
02.06.2025 12:00:00.000 UTC,23919.777,23934.777,23852.288,23886.799,0.33612
02.06.2025 13:00:00.000 UTC,23886.255,23914.266,23761.277,23799.277,0.86412
02.06.2025 14:00:00.000 UTC,23787.399,23955.288,23734.899,23941.288,1.056
02.06.2025 15:00:00.000 UTC,23940.899,23974.255,23918.199,23953.799,0.61836
02.06.2025 16:00:00.000 UTC,23955.299,23974.177,23939.188,23971.688,0.4704
02.06.2025 17:00:00.000 UTC,23972.188,23997.699,23967.199,23987.688,0.35016
02.06.2025 18:00:00.000 UTC,23987.299,24075.299,23980.799,24071.299,0.36324
02.06.2025 19:00:00.000 UTC,24070.677,24086.177,24051.699,24074.266,0.3606
02.06.2025 20:00:00.000 UTC,24073.288,24086.899,24070.577,24083.466,0.03453
02.06.2025 22:00:00.000 UTC,24070.799,24071.688,24058.788,24060.177,0.00783
02.06.2025 23:00:00.000 UTC,24059.788,24068.688,24029.299,24042.199,0.02301
03.06.2025 00:00:00.000 UTC,24042.855,24055.777,24029.066,24039.699,0.039705
