UTC,Open,High,Low,Close,Volume
01.11.2024 08:00:00.000 UTC,19086.755,19153.299,19064.288,19134.266,0.44916
01.11.2024 09:00:00.000 UTC,19135.266,19173.299,19132.799,19162.255,0.30804
01.11.2024 10:00:00.000 UTC,19163.399,19191.399,19145.899,19188.277,0.26076
01.11.2024 11:00:00.000 UTC,19189.255,19211.299,19177.277,19201.299,0.2184
01.11.2024 12:00:00.000 UTC,19201.788,19214.399,19170.266,19209.255,0.37008
01.11.2024 13:00:00.000 UTC,19208.777,19237.299,19199.255,19217.777,0.40152
01.11.2024 14:00:00.000 UTC,19221.255,19261.277,19213.799,19259.399,0.4704
01.11.2024 15:00:00.000 UTC,19258.266,19297.277,19256.277,19278.899,0.38604
01.11.2024 16:00:00.000 UTC,19278.399,19296.399,19231.155,19233.666,0.34716
01.11.2024 17:00:00.000 UTC,19234.166,19254.688,19219.799,19223.666,0.39492
01.11.2024 18:00:00.000 UTC,19223.166,19236.155,19209.699,19233.188,0.3432
01.11.2024 19:00:00.000 UTC,19232.799,19241.799,19209.688,19224.699,0.34536
01.11.2024 20:00:00.000 UTC,19223.799,19230.699,19220.677,19225.766,0.06204
03.11.2024 23:00:00.000 UTC,19186.399,19217.699,19179.577,19199.188,0.024255
04.11.2024 00:00:00.000 UTC,19200.077,19214.077,19175.277,19207.088,0.04053
04.11.2024 01:00:00.000 UTC,19207.555,19241.599,19207.555,19234.555,0.069
04.11.2024 02:00:00.000 UTC,19234.055,19265.055,19231.588,19249.099,0.04866
04.11.2024 03:00:00.000 UTC,19250.555,19266.599,19247.055,19264.066,0.03702
04.11.2024 04:00:00.000 UTC,19263.588,19271.077,19249.555,19260.588,0.0306
04.11.2024 05:00:00.000 UTC,19259.599,19265.577,19244.699,19264.099,0.0276
04.11.2024 06:00:00.000 UTC,19263.199,19278.088,19259.577,19266.588,0.04938
04.11.2024 07:00:00.000 UTC,19265.677,19293.299,19227.666,19229.899,0.192
04.11.2024 08:00:00.000 UTC,19229.277,19259.777,19212.255,19233.766,0.40016
04.11.2024 09:00:00.000 UTC,19231.777,19274.899,19215.899,19268.766,0.2646
04.11.2024 10:00:00.000 UTC,19267.899,19285.777,19259.755,19267.788,0.2007
04.11.2024 11:00:00.000 UTC,19268.255,19279.799,19241.399,19246.277,0.1728
04.11.2024 12:00:00.000 UTC,19246.788,19255.788,19217.755,19247.899,0.1662
04.11.2024 13:00:00.000 UTC,19246.799,19253.766,19182.255,19193.788,0.1741
04.11.2024 14:00:00.000 UTC,19191.399,19203.899,19156.755,19180.777,0.3166
04.11.2024 15:00:00.000 UTC,19180.399,19216.277,19170.777,19189.777,0.377
04.11.2024 16:00:00.000 UTC,19191.788,19195.399,19100.688,19110.188,0.3259
04.11.2024 17:00:00.000 UTC,19110.666,19150.299,19094.299,19141.699,0.2692
04.11.2024 18:00:00.000 UTC,19142.299,19154.299,19117.166,19144.799,0.2421
04.11.2024 19:00:00.000 UTC,19145.166,19153.199,19134.155,19145.188,0.16
04.11.2024 20:00:00.000 UTC,19145.699,19148.699,19116.799,19132.299,0.2196
04.11.2024 21:00:00.000 UTC,19132.766,19143.899,19122.899,19136.899,0.007492
04.11.2024 23:00:00.000 UTC,19152.699,19158.555,19122.266,19123.055,0.010992
05.11.2024 00:00:00.000 UTC,19122.299,19129.699,19105.299,19126.555,0.023976
05.11.2024 01:00:00.000 UTC,19125.566,19158.066,19108.555,19154.199,0.05805
05.11.2024 02:00:00.000 UTC,19153.699,19153.699,19129.588,19141.566,0.0384
05.11.2024 03:00:00.000 UTC,19139.555,19153.199,19139.066,19143.055,0.03125
05.11.2024 04:00:00.000 UTC,19145.088,19160.055,19141.055,19141.566,0.0202
05.11.2024 05:00:00.000 UTC,19142.077,19167.099,19142.077,19163.099,0.02595
05.11.2024 06:00:00.000 UTC,19164.055,19188.066,19158.088,19179.066,0.0321
05.11.2024 07:00:00.000 UTC,19179.677,19191.688,19158.666,19174.399,0.10735
05.11.2024 08:00:00.000 UTC,19175.255,19186.399,19102.766,19183.399,0.3483
05.11.2024 09:00:00.000 UTC,19182.777,19221.788,19173.299,19206.766,0.2343
05.11.2024 10:00:00.000 UTC,19206.399,19207.766,19136.255,19169.299,0.2184
05.11.2024 11:00:00.000 UTC,19168.299,19187.277,19153.255,19158.255,0.2022
05.11.2024 12:00:00.000 UTC,19157.899,19183.899,19156.255,19183.288,0.1941
05.11.2024 13:00:00.000 UTC,19184.266,19203.777,19177.255,19183.766,0.1639
05.11.2024 14:00:00.000 UTC,19184.399,19197.399,19144.255,19179.299,0.3059
05.11.2024 15:00:00.000 UTC,19182.777,19246.799,19174.277,19243.799,0.3686
05.11.2024 16:00:00.000 UTC,19245.288,19280.699,19237.277,19278.155,0.314
05.11.2024 17:00:00.000 UTC,19279.166,19307.155,19273.655,19300.699,0.2355
05.11.2024 18:00:00.000 UTC,19301.199,19303.299,19258.155,19266.655,0.2245
05.11.2024 19:00:00.000 UTC,19266.299,19284.799,19243.155,19243.666,0.2528
05.11.2024 20:00:00.000 UTC,19244.677,19284.699,19239.699,19282.899,0.2538
05.11.2024 21:00:00.000 UTC,19282.266,19312.477,19279.977,19306.277,0.011296
05.11.2024 23:00:00.000 UTC,19307.477,19314.666,19287.266,19289.899,0.016344
06.11.2024 00:00:00.000 UTC,19289.099,19347.699,19278.277,19315.566,0.035502
06.11.2024 01:00:00.000 UTC,19315.199,19361.066,19315.199,19347.699,0.0532
06.11.2024 02:00:00.000 UTC,19348.066,19413.088,19344.055,19413.088,0.05205
06.11.2024 03:00:00.000 UTC,19412.566,19434.555,19171.199,19206.599,0.0847
06.11.2024 04:00:00.000 UTC,19206.055,19262.077,19159.555,19197.588,0.06025
06.11.2024 05:00:00.000 UTC,19196.699,19196.699,19091.099,19109.566,0.063
06.11.2024 06:00:00.000 UTC,19103.699,19326.555,19080.566,19263.566,0.0949
06.11.2024 07:00:00.000 UTC,19266.577,19459.655,19265.155,19336.299,0.3828
06.11.2024 08:00:00.000 UTC,19333.799,19556.777,19321.255,19546.288,0.6365
06.11.2024 09:00:00.000 UTC,19545.899,19566.299,19362.777,19423.277,0.46848
06.11.2024 10:00:00.000 UTC,19424.255,19484.399,19402.777,19418.766,0.2924
06.11.2024 11:00:00.000 UTC,19420.766,19429.799,19289.288,19308.899,0.2953
06.11.2024 12:00:00.000 UTC,19309.288,19390.777,19291.799,19376.788,0.316
06.11.2024 13:00:00.000 UTC,19377.266,19386.766,19187.766,19221.777,0.3449
06.11.2024 14:00:00.000 UTC,19222.266,19222.266,19007.755,19049.299,0.6906
06.11.2024 15:00:00.000 UTC,19049.777,19083.399,19012.766,19043.255,0.6664
06.11.2024 16:00:00.000 UTC,19044.266,19069.777,19002.399,19018.177,0.364
06.11.2024 17:00:00.000 UTC,19017.166,19055.166,19002.166,19051.199,0.263
06.11.2024 18:00:00.000 UTC,19050.677,19094.799,19043.155,19084.177,0.2064
06.11.2024 19:00:00.000 UTC,19084.677,19090.699,19062.688,19070.188,0.1843
06.11.2024 20:00:00.000 UTC,19070.677,19128.666,19070.677,19097.788,0.206
06.11.2024 21:00:00.000 UTC,19096.399,19117.999,19096.155,19104.566,0.019396
06.11.2024 23:00:00.000 UTC,19134.099,19134.099,19103.666,19105.799,0.011724
07.11.2024 00:00:00.000 UTC,19106.199,19119.766,19054.566,19070.599,0.026992
07.11.2024 01:00:00.000 UTC,19070.055,19074.588,19028.577,19064.077,0.05025
07.11.2024 02:00:00.000 UTC,19063.088,19074.566,19031.555,19043.555,0.0333
07.11.2024 03:00:00.000 UTC,19044.099,19078.088,19044.099,19072.066,0.02
07.11.2024 04:00:00.000 UTC,19071.077,19073.088,19047.055,19054.099,0.02105
07.11.2024 05:00:00.000 UTC,19053.566,19106.088,19051.588,19104.577,0.02805
07.11.2024 06:00:00.000 UTC,19103.077,19127.077,19087.199,19114.566,0.0362
07.11.2024 07:00:00.000 UTC,19115.099,19146.199,19080.166,19098.799,0.1858
07.11.2024 08:00:00.000 UTC,19107.299,19285.299,19107.299,19284.266,0.5385
07.11.2024 09:00:00.000 UTC,19283.277,19295.255,19246.255,19260.399,0.33414
07.11.2024 10:00:00.000 UTC,19261.255,19287.288,19232.399,19277.299,0.2544
07.11.2024 11:00:00.000 UTC,19277.899,19302.766,19257.288,19285.299,0.2038
07.11.2024 12:00:00.000 UTC,19283.788,19323.255,19266.766,19282.255,0.2625
07.11.2024 13:00:00.000 UTC,19281.899,19334.777,19279.266,19316.299,0.2494
07.11.2024 14:00:00.000 UTC,19317.288,19427.399,19306.799,19413.288,0.3476
07.11.2024 15:00:00.000 UTC,19415.299,19436.755,19378.766,19410.755,0.3448
07.11.2024 16:00:00.000 UTC,19410.255,19417.255,19352.677,19383.155,0.3037
07.11.2024 17:00:00.000 UTC,19383.677,19406.699,19369.655,19400.655,0.1807
07.11.2024 18:00:00.000 UTC,19401.166,19409.699,19388.666,19402.177,0.1993
07.11.2024 19:00:00.000 UTC,19401.655,19438.699,19389.677,19438.699,0.3309
07.11.2024 20:00:00.000 UTC,19439.799,19449.699,19416.177,19435.777,0.2643
07.11.2024 21:00:00.000 UTC,19435.099,19446.199,19429.055,19441.166,0.013608
07.11.2024 23:00:00.000 UTC,19438.077,19441.699,19423.955,19435.655,0.009624
08.11.2024 00:00:00.000 UTC,19436.088,19448.399,19432.199,19436.599,0.011852
08.11.2024 01:00:00.000 UTC,19435.566,19443.066,19424.599,19428.055,0.0309
08.11.2024 02:00:00.000 UTC,19429.077,19430.599,19406.566,19411.577,0.02305
08.11.2024 03:00:00.000 UTC,19412.577,19424.588,19402.066,19403.077,0.01945
08.11.2024 04:00:00.000 UTC,19402.577,19414.577,19400.566,19405.577,0.0173
08.11.2024 05:00:00.000 UTC,19406.588,19429.199,19403.577,19419.055,0.02595
08.11.2024 06:00:00.000 UTC,19419.577,19425.566,19387.588,19394.099,0.03495
08.11.2024 07:00:00.000 UTC,19394.666,19422.799,19381.666,19402.788,0.12575
08.11.2024 08:00:00.000 UTC,19401.766,19415.788,19317.899,19333.288,0.56004
08.11.2024 09:00:00.000 UTC,19333.766,19343.755,19215.266,19215.399,0.3079
08.11.2024 10:00:00.000 UTC,19214.288,19226.788,19142.266,19169.288,0.3414
08.11.2024 11:00:00.000 UTC,19168.288,19230.288,19147.255,19223.288,0.253
08.11.2024 12:00:00.000 UTC,19225.399,19263.399,19224.277,19251.399,0.2063
08.11.2024 13:00:00.000 UTC,19250.777,19258.799,19208.266,19216.299,0.2342
08.11.2024 14:00:00.000 UTC,19216.777,19245.399,19177.277,19205.399,0.3037
08.11.2024 15:00:00.000 UTC,19205.788,19233.755,19176.288,19222.277,0.3308
08.11.2024 16:00:00.000 UTC,19221.799,19221.799,19197.688,19203.655,0.2924
08.11.2024 17:00:00.000 UTC,19204.155,19208.299,19185.655,19197.299,0.225
08.11.2024 18:00:00.000 UTC,19197.699,19210.666,19190.155,19202.677,0.1549
08.11.2024 19:00:00.000 UTC,19202.188,19239.199,19196.199,19222.699,0.154
08.11.2024 20:00:00.000 UTC,19225.166,19244.299,19210.199,19240.399,0.2185
08.11.2024 21:00:00.000 UTC,19240.766,19240.766,19240.766,19240.766,0.0001
10.11.2024 23:00:00.000 UTC,19248.466,19271.966,19247.655,19270.966,0.00936
11.11.2024 00:00:00.000 UTC,19271.799,19291.099,19264.266,19274.577,0.017984
11.11.2024 01:00:00.000 UTC,19274.077,19278.577,19246.055,19265.099,0.0276
11.11.2024 02:00:00.000 UTC,19264.577,19267.699,19247.566,19254.066,0.01765
11.11.2024 03:00:00.000 UTC,19255.566,19257.577,19248.555,19251.588,0.0247
11.11.2024 04:00:00.000 UTC,19252.099,19268.555,19249.555,19258.555,0.02695
11.11.2024 05:00:00.000 UTC,19259.077,19288.599,19259.077,19280.077,0.01775
11.11.2024 06:00:00.000 UTC,19280.555,19305.699,19280.555,19305.088,0.0218
11.11.2024 07:00:00.000 UTC,19301.699,19391.777,19287.155,19390.766,0.16136
11.11.2024 08:00:00.000 UTC,19384.777,19465.777,19369.766,19424.788,0.447
11.11.2024 09:00:00.000 UTC,19425.899,19456.266,19411.288,19445.755,0.29676
11.11.2024 10:00:00.000 UTC,19446.755,19473.799,19444.766,19451.766,0.20868
11.11.2024 11:00:00.000 UTC,19452.755,19479.799,19440.755,19468.899,0.19992
11.11.2024 12:00:00.000 UTC,19470.799,19501.399,19460.899,19496.899,0.1674
11.11.2024 13:00:00.000 UTC,19497.255,19545.799,19482.766,19529.255,0.19692
11.11.2024 14:00:00.000 UTC,19528.899,19529.777,19480.755,19491.766,0.35196
11.11.2024 15:00:00.000 UTC,19492.766,19492.766,19465.755,19478.299,0.32952
11.11.2024 16:00:00.000 UTC,19477.766,19485.277,19442.655,19454.688,0.28896
11.11.2024 17:00:00.000 UTC,19454.155,19457.666,19409.655,19410.699,0.2232
11.11.2024 18:00:00.000 UTC,19411.188,19426.177,19370.199,19423.188,0.29028
11.11.2024 19:00:00.000 UTC,19423.688,19438.299,19416.799,19428.799,0.18564
11.11.2024 20:00:00.000 UTC,19427.699,19436.799,19402.666,19415.299,0.20472
