UTC,Open,High,Low,Close,Volume
01.10.2025 08:00:00.000 UTC,23809.899,23893.299,23785.399,23866.777,0.42864
01.10.2025 09:00:00.000 UTC,23866.266,23990.755,23858.788,23970.799,0.38364
01.10.2025 10:00:00.000 UTC,23971.266,24010.799,23964.288,24003.899,0.3138
01.10.2025 11:00:00.000 UTC,24005.799,24016.277,23979.755,24001.299,0.30432
01.10.2025 12:00:00.000 UTC,24000.777,24004.899,23938.255,23983.255,0.4056
01.10.2025 13:00:00.000 UTC,23982.799,24094.299,23973.755,24073.799,0.49488
01.10.2025 14:00:00.000 UTC,24076.288,24145.399,24069.766,24092.777,0.45192
01.10.2025 15:00:00.000 UTC,24091.899,24165.399,24090.288,24141.188,0.3648
01.10.2025 16:00:00.000 UTC,24142.177,24192.199,24136.655,24187.799,0.25248
01.10.2025 17:00:00.000 UTC,24187.299,24234.699,24180.655,24227.299,0.24924
01.10.2025 18:00:00.000 UTC,24228.666,24253.299,24215.655,24246.655,0.21408
01.10.2025 19:00:00.000 UTC,24247.177,24265.677,24225.255,24230.299,0.21096
01.10.2025 20:00:00.000 UTC,24229.777,24232.299,24217.466,24218.166,0.01023
01.10.2025 22:00:00.000 UTC,24229.399,24230.599,24224.388,24224.666,0.00639
01.10.2025 23:00:00.000 UTC,24224.388,24232.499,24218.455,24227.055,0.008775
02.10.2025 00:00:00.000 UTC,24227.666,24253.099,24211.266,24245.577,0.04359
02.10.2025 01:00:00.000 UTC,24246.099,24274.199,24238.699,24269.199,0.05226
02.10.2025 02:00:00.000 UTC,24269.566,24269.566,24246.055,24261.566,0.03324
02.10.2025 03:00:00.000 UTC,24262.088,24277.699,24255.577,24271.566,0.0348
02.10.2025 04:00:00.000 UTC,24272.099,24292.088,24250.199,24255.055,0.04206
02.10.2025 05:00:00.000 UTC,24254.588,24290.577,24252.588,24273.099,0.0465
02.10.2025 06:00:00.000 UTC,24271.699,24313.155,24243.655,24284.277,0.2193
02.10.2025 07:00:00.000 UTC,24275.755,24312.299,24241.788,24282.799,0.68244
02.10.2025 08:00:00.000 UTC,24284.766,24448.788,24284.766,24442.266,0.48828
02.10.2025 09:00:00.000 UTC,24436.266,24465.399,24384.255,24400.788,0.39612
02.10.2025 10:00:00.000 UTC,24401.266,24443.399,24396.799,24442.255,0.29004
02.10.2025 11:00:00.000 UTC,24441.266,24463.799,24414.755,24445.399,0.28896
02.10.2025 12:00:00.000 UTC,24445.899,24489.766,24431.299,24440.899,0.27312
02.10.2025 13:00:00.000 UTC,24441.899,24502.288,24440.255,24457.755,0.522
02.10.2025 14:00:00.000 UTC,24457.266,24461.288,24387.255,24391.277,0.55404
02.10.2025 15:00:00.000 UTC,24390.755,24458.199,24385.299,24456.699,0.4194
02.10.2025 16:00:00.000 UTC,24456.299,24483.799,24448.677,24461.677,0.30132
02.10.2025 17:00:00.000 UTC,24461.199,24483.677,24451.655,24481.299,0.20604
02.10.2025 18:00:00.000 UTC,24480.655,24496.799,24471.655,24480.166,0.17112
02.10.2025 19:00:00.000 UTC,24479.688,24492.199,24458.677,24460.266,0.19992
02.10.2025 20:00:00.000 UTC,24460.299,24461.599,24456.099,24457.188,0.006
02.10.2025 22:00:00.000 UTC,24462.666,24463.699,24445.677,24462.355,0.007005
02.10.2025 23:00:00.000 UTC,24462.955,24474.266,24458.655,24474.266,0.00681
03.10.2025 00:00:00.000 UTC,24472.988,24514.577,24468.655,24502.577,0.027375
03.10.2025 01:00:00.000 UTC,24503.055,24512.699,24481.577,24511.599,0.03522
03.10.2025 02:00:00.000 UTC,24512.199,24513.088,24488.099,24509.577,0.02748
03.10.2025 03:00:00.000 UTC,24508.566,24530.566,24502.699,24527.199,0.01866
03.10.2025 04:00:00.000 UTC,24526.555,24539.588,24505.699,24518.099,0.02772
03.10.2025 05:00:00.000 UTC,24516.066,24526.199,24490.055,24491.088,0.03474
03.10.2025 06:00:00.000 UTC,24491.555,24514.299,24472.677,24510.777,0.1434
03.10.2025 07:00:00.000 UTC,24511.288,24529.399,24447.755,24482.788,0.44832
03.10.2025 08:00:00.000 UTC,24480.299,24487.288,24436.288,24449.755,0.32196
03.10.2025 09:00:00.000 UTC,24449.266,24462.766,24438.299,24457.788,0.25944
03.10.2025 10:00:00.000 UTC,24456.788,24464.788,24429.755,24435.766,0.1716
03.10.2025 11:00:00.000 UTC,24432.255,24439.288,24365.288,24371.755,0.26364
03.10.2025 12:00:00.000 UTC,24369.899,24384.399,24351.266,24368.788,0.25488
03.10.2025 13:00:00.000 UTC,24369.399,24396.299,24343.788,24361.299,0.30132
03.10.2025 14:00:00.000 UTC,24356.277,24394.799,24341.799,24380.899,0.393
03.10.2025 15:00:00.000 UTC,24381.266,24404.299,24356.799,24401.155,0.2892
03.10.2025 16:00:00.000 UTC,24401.666,24401.666,24381.688,24387.666,0.14124
03.10.2025 17:00:00.000 UTC,24387.166,24387.299,24334.177,24348.655,0.44412
03.10.2025 18:00:00.000 UTC,24349.166,24382.799,24337.655,24371.177,0.40692
03.10.2025 19:00:00.000 UTC,24371.677,24388.177,24366.655,24385.288,0.27612
05.10.2025 22:00:00.000 UTC,24400.688,24425.599,24395.166,24422.455,0.018825
05.10.2025 23:00:00.000 UTC,24422.799,24439.899,24421.877,24427.499,0.01854
06.10.2025 00:00:00.000 UTC,24428.077,24429.599,24392.099,24400.077,0.044115
06.10.2025 01:00:00.000 UTC,24401.599,24401.599,24368.599,24384.066,0.03912
06.10.2025 02:00:00.000 UTC,24383.088,24390.077,24371.066,24381.088,0.0264
06.10.2025 03:00:00.000 UTC,24380.566,24396.055,24360.099,24380.088,0.04032
06.10.2025 04:00:00.000 UTC,24380.555,24425.566,24373.077,24412.055,0.05532
06.10.2025 05:00:00.000 UTC,24412.588,24412.588,24375.099,24391.055,0.05238
06.10.2025 06:00:00.000 UTC,24394.566,24414.188,24358.155,24367.777,0.20226
06.10.2025 07:00:00.000 UTC,24368.288,24403.799,24259.777,24316.899,0.7122
06.10.2025 08:00:00.000 UTC,24317.755,24398.299,24308.755,24390.288,0.53208
06.10.2025 09:00:00.000 UTC,24388.788,24409.299,24350.799,24363.799,0.31632
06.10.2025 10:00:00.000 UTC,24363.288,24396.899,24362.277,24392.299,0.26268
06.10.2025 11:00:00.000 UTC,24393.266,24456.788,24389.255,24448.399,0.31404
06.10.2025 12:00:00.000 UTC,24447.788,24453.899,24400.255,24431.777,0.29412
06.10.2025 13:00:00.000 UTC,24432.255,24484.766,24393.755,24397.255,0.43092
06.10.2025 14:00:00.000 UTC,24399.399,24451.399,24374.266,24424.777,0.42348
06.10.2025 15:00:00.000 UTC,24424.299,24430.777,24364.288,24395.799,0.31656
06.10.2025 16:00:00.000 UTC,24395.299,24412.799,24390.688,24408.688,0.20004
06.10.2025 17:00:00.000 UTC,24408.199,24443.199,24403.199,24438.188,0.16176
06.10.2025 18:00:00.000 UTC,24438.655,24440.188,24418.655,24425.666,0.13764
06.10.2025 19:00:00.000 UTC,24425.188,24452.677,24416.688,24436.288,0.18564
06.10.2025 20:00:00.000 UTC,24435.399,24443.655,24433.277,24440.566,0.01356
06.10.2025 22:00:00.000 UTC,24445.388,24451.988,24413.877,24416.855,0.00969
06.10.2025 23:00:00.000 UTC,24416.588,24423.499,24411.355,24413.999,0.01419
07.10.2025 00:00:00.000 UTC,24413.288,24438.699,24399.799,24428.099,0.046305
07.10.2025 01:00:00.000 UTC,24431.099,24455.588,24424.066,24446.066,0.0417
07.10.2025 02:00:00.000 UTC,24446.588,24447.577,24433.577,24433.599,0.01992
07.10.2025 03:00:00.000 UTC,24433.088,24436.099,24426.099,24431.077,0.01752
07.10.2025 04:00:00.000 UTC,24431.566,24446.055,24428.066,24433.088,0.02106
07.10.2025 05:00:00.000 UTC,24432.699,24446.055,24407.588,24412.088,0.03048
07.10.2025 06:00:00.000 UTC,24411.099,24424.699,24364.677,24407.799,0.14928
07.10.2025 07:00:00.000 UTC,24409.266,24421.277,24341.799,24346.277,0.51564
07.10.2025 08:00:00.000 UTC,24349.288,24359.288,24304.766,24356.777,0.29064
07.10.2025 09:00:00.000 UTC,24357.755,24391.777,24353.255,24391.766,0.216
