UTC,Open,High,Low,Close,Volume
01.09.2024 22:00:00.000 UTC,18945.977,18947.077,18931.466,18935.766,0.005784
01.09.2024 23:00:00.000 UTC,18934.988,18943.188,18931.277,18932.955,0.006564
02.09.2024 00:00:00.000 UTC,18933.777,18937.277,18911.277,18917.199,0.026894
02.09.2024 01:00:00.000 UTC,18917.577,18927.099,18914.055,18922.088,0.03495
02.09.2024 02:00:00.000 UTC,18920.566,18920.566,18894.077,18905.088,0.0316
02.09.2024 03:00:00.000 UTC,18904.555,18916.066,18897.555,18914.099,0.0244
02.09.2024 04:00:00.000 UTC,18913.088,18918.599,18895.055,18918.599,0.02585
02.09.2024 05:00:00.000 UTC,18917.588,18932.577,18911.199,18921.066,0.0308
02.09.2024 06:00:00.000 UTC,18921.588,18933.688,18905.799,18916.255,0.13715
02.09.2024 07:00:00.000 UTC,18914.755,18922.288,18769.255,18849.799,0.3906
02.09.2024 08:00:00.000 UTC,18848.899,18886.266,18835.755,18870.288,0.2279
02.09.2024 09:00:00.000 UTC,18871.299,18888.288,18861.288,18887.288,0.1492
02.09.2024 10:00:00.000 UTC,18887.755,18887.766,18864.899,18872.277,0.1133
02.09.2024 11:00:00.000 UTC,18874.266,18889.788,18872.255,18887.288,0.1083
02.09.2024 12:00:00.000 UTC,18885.899,18907.277,18881.399,18898.399,0.1138
02.09.2024 13:00:00.000 UTC,18897.299,18910.799,18873.766,18896.288,0.1484
02.09.2024 14:00:00.000 UTC,18897.288,18937.899,18887.277,18925.788,0.172
02.09.2024 15:00:00.000 UTC,18926.777,18935.299,18921.299,18933.677,0.1107
02.09.2024 16:00:00.000 UTC,18933.188,18939.299,18931.655,18936.188,0.0344
02.09.2024 17:00:00.000 UTC,18936.699,18944.188,18936.155,18941.299,0.0193
02.09.2024 18:00:00.000 UTC,18940.799,18943.188,18939.299,18941.699,0.0078
02.09.2024 19:00:00.000 UTC,18941.166,18947.299,18938.155,18943.677,0.018
02.09.2024 22:00:00.000 UTC,18933.766,18942.499,18910.166,18919.555,0.010728
02.09.2024 23:00:00.000 UTC,18919.966,18919.966,18887.688,18905.999,0.015828
03.09.2024 00:00:00.000 UTC,18907.299,18936.088,18900.566,18935.588,0.01886
03.09.2024 01:00:00.000 UTC,18936.699,18949.699,18930.055,18945.577,0.02115
03.09.2024 02:00:00.000 UTC,18946.066,18951.199,18930.588,18932.066,0.0169
03.09.2024 03:00:00.000 UTC,18931.099,18933.577,18914.588,18927.066,0.02565
03.09.2024 04:00:00.000 UTC,18928.555,18934.699,18920.566,18929.088,0.01415
03.09.2024 05:00:00.000 UTC,18928.077,18958.577,18922.066,18933.588,0.03965
03.09.2024 06:00:00.000 UTC,18934.066,18957.677,18917.655,18936.399,0.14975
03.09.2024 07:00:00.000 UTC,18938.899,18992.755,18937.766,18963.299,0.3074
03.09.2024 08:00:00.000 UTC,18964.799,18972.399,18896.899,18908.755,0.241
03.09.2024 09:00:00.000 UTC,18909.766,18909.766,18836.255,18841.266,0.2513
03.09.2024 10:00:00.000 UTC,18842.755,18871.988,18824.999,18863.488,0.2292
03.09.2024 11:00:00.000 UTC,18864.099,18882.599,18847.999,18876.466,0.1738
03.09.2024 12:00:00.000 UTC,18877.466,18886.488,18838.466,18840.466,0.1903
03.09.2024 13:00:00.000 UTC,18840.966,18855.477,18772.966,18797.988,0.4186
03.09.2024 14:00:00.000 UTC,18792.499,18792.499,18724.477,18738.499,0.6303
03.09.2024 15:00:00.000 UTC,18738.966,18773.599,18731.999,18735.866,0.4076
03.09.2024 16:00:00.000 UTC,18736.377,18751.899,18725.355,18730.899,0.2721
03.09.2024 17:00:00.000 UTC,18730.355,18744.899,18715.355,18715.888,0.3477
03.09.2024 18:00:00.000 UTC,18715.355,18716.388,18667.866,18671.388,0.4315
03.09.2024 19:00:00.000 UTC,18670.999,18687.499,18620.888,18652.099,0.5528
03.09.2024 20:00:00.000 UTC,18651.488,18666.199,18647.566,18656.888,0.015884
03.09.2024 22:00:00.000 UTC,18634.155,18650.199,18615.699,18637.799,0.014496
03.09.2024 23:00:00.000 UTC,18636.777,18646.088,18614.866,18631.788,0.0135
04.09.2024 00:00:00.000 UTC,18632.566,18652.499,18565.899,18568.288,0.071024
04.09.2024 01:00:00.000 UTC,18567.288,18613.788,18557.277,18588.766,0.05845
04.09.2024 02:00:00.000 UTC,18587.766,18600.299,18563.255,18571.777,0.03285
04.09.2024 03:00:00.000 UTC,18571.299,18590.288,18557.266,18565.299,0.02745
04.09.2024 04:00:00.000 UTC,18565.899,18588.299,18556.266,18558.755,0.0298
04.09.2024 05:00:00.000 UTC,18558.277,18558.788,18518.277,18525.788,0.0633
04.09.2024 06:00:00.000 UTC,18526.277,18546.888,18470.999,18483.966,0.29725
04.09.2024 07:00:00.000 UTC,18484.977,18628.899,18484.977,18617.788,0.5127
04.09.2024 08:00:00.000 UTC,18616.799,18631.799,18578.899,18601.766,0.3049
04.09.2024 09:00:00.000 UTC,18602.755,18648.799,18582.255,18634.777,0.2176
04.09.2024 10:00:00.000 UTC,18635.399,18643.399,18591.799,18592.399,0.1898
